Gap	Count
429.6	1712374
429.7	3265561
429.8	1892507
429.9	1866808
430	1718169
430.1	2731852
430.2	11316826
430.3	7185919
430.4	1403369
430.5	1741300
430.6	1995444
430.7	3024522
430.8	1956777
430.9	1959527
431	1825986
431.1	2969109
431.2	11355113
431.3	6073397
431.4	1340211
431.5	1927579
431.6	1852689
431.7	3326468
431.8	2024621
431.9	2045887
432	2094337
432.1	2906162
432.2	10977296
432.3	5256165
432.4	1439929
432.5	1959335
432.6	1845589
432.7	3124275
432.8	2156024
432.9	2068047
433	1848664
433.1	2771605
433.2	11568489
433.3	5346879
433.4	1422475
433.5	1792663
433.6	1775239
433.7	3397597
433.8	1992174
433.9	1914481
434	1642280
434.1	3013105
434.2	10434321
434.3	4955970
434.4	1349982
434.5	2017566
434.6	1845684
434.7	3506572
434.8	2249754
434.9	2052162
435	1690569
435.1	2889392
435.2	11269561
435.3	4555730
435.4	1418215
435.5	1756387
435.6	1957043
435.7	3082791
435.8	2220141
435.9	1988604
436	1911913
436.1	3094809
436.2	12550855
436.3	4507370
436.4	1383823
436.5	1820196
436.6	1751199
436.7	2943322
436.8	2200728
436.9	1960676
437	1780778
437.1	2761612
437.2	11208199
437.3	4786422
437.4	1399602
437.5	1917307
437.6	1715859
437.7	3252333
437.8	2138983
437.9	1951151
438	1637027
438.1	2737176
438.2	11456380
438.3	5650459
438.4	1407036
438.5	1707171
438.6	1998689
438.7	3129230
438.8	2266652
438.9	2239023
439	1665965
439.1	2966991
439.2	10719076
439.3	6347920
439.4	1379350
439.5	2273648
439.6	2030551
439.7	3497987
439.8	2239537
439.9	2003531
440	1583074
440.1	2863254
440.2	10419089
440.3	4574587
440.4	1364904
440.5	1763657
440.6	1866997
440.7	3324449
440.8	2177557
440.9	1985139
441	1685618
441.1	2813347
441.2	10703368
441.3	6024137
441.4	1393177
441.5	1952016
441.6	2183782
441.7	3408100
441.8	2407379
441.9	2087765
442	1974906
442.1	2659147
442.2	13089739
442.3	5461044
442.4	1453741
442.5	1990061
442.6	2003365
442.7	3154301
442.8	2399004
442.9	2158856
443	1944883
443.1	2986597
443.2	12893403
443.3	5916772
443.4	1497658
443.5	2080738
443.6	2088801
443.7	3402392
443.8	2353210
443.9	2142153
444	1811200
444.1	3181411
444.2	13071689
444.3	7218996
444.4	1513093
444.5	2213512
444.6	1797902
444.7	3646153
444.8	2374666
444.9	2058581
445	1587635
445.1	2730336
445.2	11066246
445.3	8740307
445.4	1404789
445.5	1855449
445.6	2116179
445.7	3250707
445.8	2383804
445.9	2112378
446	1688895
446.1	2737063
446.2	10939862
446.3	7049628
446.4	1461835
446.5	1957856
446.6	1953434
446.7	3106810
446.8	2184675
446.9	1857750
447	1659559
447.1	2565043
447.2	12289647
447.3	6942117
447.4	1464812
447.5	2014385
447.6	2104437
447.7	3187455
447.8	2429974
447.9	2087324
448	1903324
448.1	2729286
448.2	10548089
448.3	6558880
448.4	1478850
448.5	2019113
448.6	1924710
448.7	3195501
448.8	2191695
448.9	2043807
449	1806035
449.1	2509242
449.2	10017204
449.3	5436718
449.4	1456347
449.5	1937281
449.6	1873082
449.7	3069937
449.8	2178778
449.9	2005661
450	1676460
450.1	2765715
450.2	10186711
450.3	5572571
450.4	1372743
450.5	1638843
450.6	2693376
450.7	3161180
450.8	2259062
450.9	1828202
451	2075374
451.1	2882101
451.2	9732827
451.3	5347680
451.4	1349911
451.5	1739612
451.6	1737804
451.7	2928639
451.8	2061508
451.9	1899771
452	2229413
452.1	2531722
452.2	9640026
452.3	4912341
452.4	1298002
452.5	1985836
452.6	2149285
452.7	2981256
452.8	2332951
452.9	1801978
453	2027766
453.1	3857746
453.2	8576241
453.3	5516740
453.4	1337990
453.5	1667197
453.6	1816047
453.7	3314795
453.8	2252925
453.9	1961511
454	2292400
454.1	3944988
454.2	8932833
454.3	5676905
454.4	1302501
454.5	1558481
454.6	1631161
454.7	2812035
454.8	2001081
454.9	1810991
455	3267792
455.1	4100324
455.2	9264209
455.3	5228120
455.4	1231586
455.5	1488400
455.6	1615477
455.7	2709734
455.8	2119951
455.9	1995650
456	1594428
456.1	3299648
456.2	8879711
456.3	6093509
456.4	1237495
456.5	1786374
456.6	2006115
456.7	3234072
456.8	2266076
456.9	2107791
457	1665542
457.1	2703036
457.2	8746920
457.3	6631805
457.4	1369795
457.5	1632076
457.6	1622160
457.7	2769858
457.8	1925952
457.9	1921872
458	1628889
458.1	2291704
458.2	8849492
458.3	6284092
458.4	1470323
458.5	1714318
458.6	1829100
458.7	2739865
458.8	1973873
458.9	1869563
459	1881875
459.1	2197078
459.2	9141806
459.3	7399458
459.4	1330177
459.5	1793162
459.6	1952556
459.7	3178959
459.8	2163026
459.9	1947562
460	1491402
460.1	2161349
460.2	9333684
460.3	6976149
460.4	1350727
460.5	1683531
460.6	1932463
460.7	2961287
460.8	2205306
460.9	1772606
461	1721724
461.1	2029404
461.2	9412622
461.3	7579216
461.4	1397402
461.5	2247186
461.6	1912338
461.7	3516848
461.8	2173556
461.9	2255029
462	1614554
462.1	2332378
462.2	9610023
462.3	8378846
462.4	1308603
462.5	1639521
462.6	1748181
462.7	3014412
462.8	2339021
462.9	1769413
463	1572675
463.1	2261265
463.2	9425071
463.3	6380180
463.4	1269898
463.5	1793890
463.6	1658614
463.7	3012989
463.8	2344371
463.9	1931645
464	1686610
464.1	2215157
464.2	9246942
464.3	6410326
464.4	1280129
464.5	1755772
464.6	1713804
464.7	3020017
464.8	2201833
464.9	2109514
465	1678326
465.1	2323398
465.2	8910824
465.3	5987388
465.4	1327391
465.5	1757330
465.6	1832198
465.7	2998968
465.8	2048337
465.9	2027287
466	1584063
466.1	2244483
466.2	8541040
466.3	5188018
466.4	1326013
466.5	1707599
466.6	1764761
466.7	3220443
466.8	2229495
466.9	2201669
467	1467441
467.1	2334271
467.2	8629897
467.3	5716309
467.4	1210991
467.5	1657749
467.6	1817726
467.7	2966962
467.8	1912693
467.9	1840037
468	1527128
468.1	2050167
468.2	8938831
468.3	5276378
468.4	1207944
468.5	1799660
468.6	1695074
468.7	3173684
468.8	2143583
468.9	1974361
469	1710755
469.1	2067003
469.2	8167469
469.3	6264533
469.4	1261737
469.5	1745135
469.6	1668777
469.7	2849970
469.8	2008279
469.9	1870857
470	1479409
470.1	1911463
470.2	8279397
470.3	6390839
470.4	1350685
470.5	1814429
470.6	1591269
470.7	3111216
470.8	2063214
470.9	1956713
471	1559425
471.1	1889204
471.2	8777449
471.3	6237548
471.4	1299711
471.5	1450831
471.6	1878531
471.7	2925706
471.8	2310499
471.9	1894028
472	1618731
472.1	2134344
472.2	8576497
472.3	7094452
472.4	1490401
472.5	1628831
472.6	1666104
472.7	2884646
472.8	2142954
472.9	1842562
473	1364853
473.1	2133489
473.2	8665812
473.3	7468250
473.4	1369133
473.5	1725494
473.6	1829123
473.7	2836793
473.8	2450336
473.9	1797167
474	1674504
474.1	2261131
474.2	8605696
474.3	8466395
474.4	1445760
474.5	1628740
474.6	1700249
474.7	2917063
474.8	2207280
474.9	2136887
475	1600538
475.1	2175084
475.2	8585176
475.3	7425479
475.4	1381750
475.5	1751590
475.6	1859185
475.7	2880732
475.8	2346588
475.9	2013894
476	1516045
476.1	2250034
476.2	8365516
476.3	6668251
476.4	1307209
476.5	1586749
476.6	1739230
476.7	2860160
476.8	2344047
476.9	2076267
477	1515951
477.1	2077966
477.2	7688935
477.3	6430533
477.4	1379560
477.5	1671584
477.6	1895661
477.7	2878313
477.8	2343445
477.9	1964778
478	1506504
478.1	2105983
478.2	8463883
478.3	6685581
478.4	1361004
478.5	1851355
478.6	1918479
478.7	3223322
478.8	2406704
478.9	2103783
479	1804548
479.1	2068930
479.2	8184734
479.3	6954964
479.4	1317146
479.5	1560025
479.6	1890550
479.7	2891126
479.8	2292809
479.9	1950756
480	1544138
480.1	2177733
480.2	8246425
480.3	6818304
480.4	1300465
480.5	1705675
480.6	1999586
480.7	2807307
480.8	2347240
480.9	1813987
481	1509129
481.1	2276356
481.2	7674351
481.3	7670128
481.4	1293638
481.5	1658705
481.6	1776684
481.7	2958122
481.8	2280357
481.9	2005221
482	1478339
482.1	2169151
482.2	7797350
482.3	7831617
482.4	1300784
482.5	1562802
482.6	1809081
482.7	2959870
482.8	2380480
482.9	1854499
483	1489685
483.1	1825695
483.2	7945505
483.3	7057083
483.4	1309763
483.5	1749454
483.6	1762156
483.7	3119710
483.8	2042645
483.9	2460145
484	1433889
484.1	2540788
484.2	7732543
484.3	7223757
484.4	1383817
484.5	1728428
484.6	2033167
484.7	2815591
484.8	2315832
484.9	1641299
485	1636814
485.1	1820346
485.2	7214769
485.3	6926847
485.4	1390227
485.5	1697157
485.6	1656250
485.7	2785527
485.8	2082311
485.9	1814401
486	1481577
486.1	1916584
486.2	7153205
486.3	8127179
486.4	1399444
486.5	1488934
486.6	1845611
486.7	2900289
486.8	2110875
486.9	2184853
487	1514620
487.1	2136583
487.2	7507365
487.3	8660713
487.4	1373764
487.5	1751564
487.6	1820047
487.7	3144091
487.8	2193565
487.9	1973923
488	1762414
488.1	2045415
488.2	7844349
488.3	7616608
488.4	1422806
488.5	1564834
488.6	1897252
488.7	2858630
488.8	2232424
488.9	2398987
489	1552368
489.1	2310326
489.2	7624984
489.3	9779822
489.4	1481928
489.5	1801076
489.6	2200248
489.7	2892126
489.8	2315086
489.9	1953337
490	1709751
490.1	1879805
490.2	7821362
490.3	8689661
490.4	1370786
490.5	1537265
490.6	1726995
490.7	2599548
490.8	2238480
490.9	1932119
491	1525852
491.1	1992283
491.2	7384905
491.3	7330918
491.4	1502788
491.5	1603944
491.6	1857317
491.7	2626534
491.8	2510678
491.9	1894545
492	1478695
492.1	2066424
492.2	7283478
492.3	7431432
492.4	1411594
492.5	1742637
492.6	1792246
492.7	2998063
492.8	2652560
492.9	2187479
493	1635291
493.1	2122299
493.2	7152020
493.3	7216681
493.4	1409992
493.5	1560305
493.6	2134486
493.7	2810083
493.8	2383888
493.9	2110721
494	1578007
494.1	1972223
494.2	7659275
494.3	7463257
494.4	1408260
494.5	1679663
494.6	1946371
494.7	2723370
494.8	2492823
494.9	1802306
495	1462994
495.1	1896102
495.2	6880328
495.3	7764891
495.4	1454854
495.5	1543883
495.6	1845414
495.7	2733311
495.8	2381997
495.9	1866217
496	1704896
496.1	1887624
496.2	7109474
496.3	8740112
496.4	1410609
496.5	1470253
496.6	1811819
496.7	2706629
496.8	2369165
496.9	1875339
497	1495053
497.1	1961646
497.2	6454206
497.3	9211960
497.4	1480338
497.5	1562088
497.6	1857680
497.7	2520782
497.8	2458857
497.9	1895455
498	1604887
498.1	1918539
498.2	7135226
498.3	7799001
498.4	1868117
498.5	1671943
498.6	1812253
498.7	2663818
498.8	2262294
498.9	1875574
499	1470887
499.1	1883364
499.2	7055341
499.3	7592379
499.4	1837984
499.5	1668806
499.6	1881724
499.7	2527442
499.8	2512152
499.9	1735322
500	1424555
500.1	1721709
500.2	7172732
500.3	7540421
500.4	2597105
500.5	1602245
500.6	1894668
500.7	2666950
500.8	2499517
500.9	2053521
501	1674427
501.1	2260515
501.2	7112386
501.3	9312274
501.4	1987873
501.5	1818145
501.6	1861807
501.7	2927989
501.8	2467306
501.9	1985878
502	1614460
502.1	1879106
502.2	6794800
502.3	8560413
502.4	2021019
502.5	1671752
502.6	1902491
502.7	2999659
502.8	2518645
502.9	1842270
503	1746298
503.1	2040114
503.2	7125369
503.3	8564390
503.4	1570621
503.5	1821919
503.6	2007434
503.7	2978482
503.8	2813035
503.9	2172265
504	1508388
504.1	2193960
504.2	6655242
504.3	8016360
504.4	1530552
504.5	1789371
504.6	1987154
504.7	2941455
504.8	2911605
504.9	1975263
505	1602278
505.1	2003196
505.2	6532295
505.3	9836973
505.4	1678498
505.5	1678604
505.6	2135133
505.7	3027374
505.8	2868934
505.9	2599253
506	1686773
506.1	2608843
506.2	7242863
506.3	9042658
506.4	1589736
506.5	2013838
506.6	2116493
506.7	2815049
506.8	2655743
506.9	2139448
507	1714764
507.1	1851523
507.2	7308446
507.3	7947400
507.4	1547714
507.5	1834532
507.6	2118046
507.7	2845606
507.8	2950827
507.9	2112395
508	1741544
508.1	2204085
508.2	6628017
508.3	8002077
508.4	1561705
508.5	1688019
508.6	2226979
508.7	2792815
508.8	2701228
508.9	2131408
509	1744854
509.1	2262459
509.2	7065251
509.3	9254179
509.4	1639743
509.5	1896644
509.6	2055607
509.7	3242857
509.8	2689128
509.9	2236548
510	1663087
510.1	2105584
510.2	7066057
510.3	8501275
510.4	1750811
510.5	1637119
510.6	2099841
510.7	2852670
510.8	2644409
510.9	2302439
511	1810765
511.1	2332236
511.2	6518945
511.3	8190088
511.4	2205259
511.5	2054331
511.6	1921982
511.7	3002437
511.8	2565666
511.9	2117656
512	1601602
512.1	1966759
512.2	6418455
512.3	8424076
512.4	1695253
512.5	1559470
512.6	2049230
512.7	2690198
512.8	2777652
512.9	2064857
513	1550379
513.1	2173217
513.2	6309268
513.3	8352796
513.4	1576070
513.5	1663119
513.6	1925819
513.7	2818017
513.8	2796697
513.9	2111986
514	1612703
514.1	2145243
514.2	6233036
514.3	7663007
514.4	1920061
514.5	1738227
514.6	2089528
514.7	2760658
514.8	2851909
514.9	2218770
515	1516069
515.1	2421410
515.2	6496630
515.3	7862584
515.4	1762958
515.5	1572442
515.6	1951526
515.7	2718278
515.8	2975380
515.9	1995250
516	1730503
516.1	2237421
516.2	6352072
516.3	8338386
516.4	1847162
516.5	1927904
516.6	1876169
516.7	2886607
516.8	3514729
516.9	2084845
517	1524594
517.1	1884967
517.2	6350212
517.3	8186639
517.4	1908183
517.5	1664685
517.6	1892851
517.7	2781290
517.8	2970806
517.9	1951707
518	1565150
518.1	1863840
518.2	6862386
518.3	8439938
518.4	1768648
518.5	1582784
518.6	1906635
518.7	2749664
518.8	2943023
518.9	1959584
519	1530055
519.1	1898751
519.2	7145406
519.3	8748675
519.4	1670473
519.5	1683094
519.6	2068207
519.7	2681602
519.8	2925719
519.9	2046288
520	1561194
520.1	1879244
520.2	5863447
520.3	8521861
520.4	1631431
520.5	1686320
520.6	1864932
520.7	2471216
520.8	2861064
520.9	1858414
521	1415571
521.1	1771887
521.2	5774745
521.3	8317447
521.4	1640861
521.5	1493729
521.6	2082493
521.7	2567942
521.8	2911881
521.9	1964346
522	1536336
522.1	1712237
522.2	5721322
522.3	8172577
522.4	1705860
522.5	1550649
522.6	2052669
522.7	2436664
522.8	2925179
522.9	2072170
523	1589804
523.1	1835146
523.2	5900454
523.3	7642784
523.4	1841366
523.5	1580677
523.6	1972161
523.7	2577146
523.8	2715422
523.9	1857640
524	1484902
524.1	1627612
524.2	5782301
524.3	7634964
524.4	1646868
524.5	1611599
524.6	1979611
524.7	2694851
524.8	2878886
524.9	1827646
525	1743690
525.1	1680418
525.2	5876305
525.3	7826772
525.4	1794908
525.5	1548009
525.6	2031728
525.7	2500206
525.8	3012413
525.9	1974518
526	1581035
526.1	1735913
526.2	5721981
526.3	7797632
526.4	1883041
526.5	1472590
526.6	2018380
526.7	2457397
526.8	2715750
526.9	1908583
527	1650789
527.1	1845363
527.2	5872304
527.3	8253430
527.4	1844743
527.5	1509859
527.6	1930891
527.7	2337382
527.8	2541475
527.9	1985799
528	1586609
528.1	2983564
528.2	5446242
528.3	9662455
528.4	1990020
528.5	2006127
528.6	1905389
528.7	2673408
528.8	2658056
528.9	2598623
529	1508111
529.1	1850612
529.2	5662311
529.3	8205733
529.4	2399110
529.5	1525481
529.6	2101534
529.7	2235475
529.8	2652250
529.9	2000989
530	1758546
530.1	1650678
530.2	7365944
530.3	8779864
530.4	2072066
530.5	1522172
530.6	2158558
530.7	2579787
530.8	3061557
530.9	1881832
531	1711168
531.1	1739413
531.2	9220685
531.3	8784954
531.4	2424127
531.5	1457132
531.6	2338613
531.7	2461463
531.8	3474051
531.9	2018757
532	1593959
532.1	1778776
532.2	6120672
532.3	9361280
532.4	2433069
532.5	1553149
532.6	2080707
532.7	2271323
532.8	2948305
532.9	1975026
533	1614314
533.1	1947673
533.2	6097853
533.3	8699070
533.4	2133743
533.5	2104489
533.6	2131480
533.7	3075923
533.8	2875335
533.9	2454253
534	1539545
534.1	1831504
534.2	5801954
534.3	8697820
534.4	2004060
534.5	1608695
534.6	1928418
534.7	2194051
534.8	2973431
534.9	1945647
535	1821826
535.1	1704605
535.2	5815759
535.3	9399591
535.4	2139099
535.5	1468874
535.6	2375306
535.7	2504007
535.8	2920008
535.9	2047226
536	1559700
536.1	1701764
536.2	5444415
536.3	8526945
536.4	1920598
536.5	1642207
536.6	2080923
536.7	2289881
536.8	2857195
536.9	2039886
537	1632129
537.1	1985450
537.2	5371792
537.3	8768527
537.4	1817750
537.5	1641304
537.6	1961956
537.7	2297285
537.8	2712146
537.9	1899665
538	1486850
538.1	1617578
538.2	5096751
538.3	9225954
538.4	1979478
538.5	1790699
538.6	2041045
538.7	2472356
538.8	2765827
538.9	2089999
539	1565140
539.1	1660239
539.2	4662188
539.3	8260438
539.4	1912989
539.5	1481119
539.6	2099076
539.7	2331077
539.8	2941563
539.9	2081398
540	1552157
540.1	1632599
540.2	5227044
540.3	8328915
540.4	2285195
540.5	1443414
540.6	2058702
540.7	2285770
540.8	2872185
540.9	2063247
541	1498467
541.1	1516666
541.2	5301713
541.3	8308371
541.4	3672266
541.5	1497694
541.6	1969166
541.7	2491179
541.8	2779492
541.9	2256125
542	1708377
542.1	1669502
542.2	5413850
542.3	8216612
542.4	2502743
542.5	1596478
542.6	2060242
542.7	2425239
542.8	2691472
542.9	2120174
543	1606568
543.1	1560958
543.2	5559825
543.3	8298394
543.4	2493791
543.5	1471027
543.6	2159296
543.7	2372691
543.8	3045581
543.9	2116020
544	1802173
544.1	1611148
544.2	5980916
544.3	9176701
544.4	2404342
544.5	1579410
544.6	2102205
544.7	2369401
544.8	2970382
544.9	2111084
545	1753366
545.1	1776733
545.2	5508923
545.3	10303718
545.4	2380974
545.5	1666922
545.6	2201821
545.7	2387102
545.8	3139372
545.9	2178391
546	1680018
546.1	1618847
546.2	5220909
546.3	9566205
546.4	2550268
546.5	1718742
546.6	2127563
546.7	2381930
546.8	2936832
546.9	2442775
547	1651194
547.1	1852139
547.2	5921086
547.3	10090787
547.4	2368256
547.5	1610419
547.6	2112789
547.7	2369395
547.8	2903291
547.9	2106098
548	1672139
548.1	1620658
548.2	5165343
548.3	9577757
548.4	2441590
548.5	1611081
548.6	2408769
548.7	2430191
548.8	3212029
548.9	2218714
549	1797274
549.1	1727241
549.2	5212603
549.3	9587166
549.4	2091796
549.5	1580102
549.6	2239393
549.7	2483910
549.8	2757600
549.9	2170164
550	1678636
550.1	1833273
550.2	4564702
550.3	9564119
550.4	2284336
550.5	2104606
550.6	2315607
550.7	2807557
550.8	2785913
550.9	2399385
551	1800702
551.1	1918309
551.2	5050555
551.3	9078402
551.4	2207830
551.5	1772177
551.6	2353230
551.7	2636455
551.8	3037495
551.9	2154340
552	1812719
552.1	1669878
552.2	5628920
552.3	9493793
552.4	2325952
552.5	1491663
552.6	2219989
552.7	2608200
552.8	3083433
552.9	2156700
553	1846392
553.1	1645060
553.2	4749853
553.3	8913962
553.4	2614628
553.5	1755205
553.6	2606300
553.7	2530436
553.8	3566154
553.9	2278811
554	2102856
554.1	1651463
554.2	5384146
554.3	9578421
554.4	2660296
554.5	1742033
554.6	2343349
554.7	2446415
554.8	3110857
554.9	2296229
555	1729400
555.1	1664672
555.2	4675388
555.3	9736955
555.4	2620226
555.5	1858165
555.6	2413159
555.7	2613339
555.8	3209768
555.9	2443575
556	2077707
556.1	1837752
556.2	4840581
556.3	9251183
556.4	2746162
556.5	1573746
556.6	2331580
556.7	2414595
556.8	3114240
556.9	2395881
557	1754969
557.1	1667825
557.2	4735413
557.3	8528198
557.4	3007145
557.5	1630092
557.6	2432012
557.7	2336355
557.8	3445880
557.9	2108044
558	2041793
558.1	1662984
558.2	5569121
558.3	9243987
558.4	3164511
558.5	1773944
558.6	2473966
558.7	2648037
558.8	3411436
558.9	2489206
559	2149833
559.1	1767455
559.2	4784281
559.3	8926892
559.4	3022664
559.5	1841705
559.6	2688777
559.7	2436976
559.8	3416611
559.9	2344562
560	2069298
560.1	1751710
560.2	5163021
560.3	9077422
560.4	2930200
560.5	1785687
560.6	2533419
560.7	2556365
560.8	3689712
560.9	2354728
561	2274105
561.1	3770225
561.2	5894164
561.3	11537186
561.4	3249701
561.5	1776490
561.6	2807227
561.7	2955063
561.8	3667084
561.9	2538661
562	2224167
562.1	2044123
562.2	8084995
562.3	10764494
562.4	2961611
562.5	1911665
562.6	2936988
562.7	2878862
562.8	4083237
562.9	2599620
563	2420402
563.1	2225902
563.2	10826083
563.3	10430307
563.4	2804712
563.5	1866319
563.6	2947167
563.7	2969384
563.8	3979324
563.9	2633539
564	2624312
564.1	2132021
564.2	15178727
564.3	11150571
564.4	3061276
564.5	1863729
564.6	2930156
564.7	2782253
564.8	4230810
564.9	2748576
565	2399133
565.1	2001963
565.2	5886478
565.3	9010168
565.4	2878971
565.5	1780489
565.6	2644985
565.7	2608814
565.8	3931191
565.9	2383451
566	2169467
566.1	1795660
566.2	5506539
566.3	8613995
566.4	3048693
566.5	1727544
566.6	2376481
566.7	2369761
566.8	3886087
566.9	2156403
567	2214784
567.1	1809550
567.2	4992357
567.3	8998106
567.4	2979901
567.5	1837325
567.6	2658627
567.7	2893196
567.8	3809840
567.9	2524366
568	2144719
568.1	1913754
568.2	4613782
568.3	8515851
568.4	3020559
568.5	1682277
568.6	2560302
568.7	2389601
568.8	3319138
568.9	2104896
569	2137694
569.1	1653609
569.2	4761415
569.3	8723422
569.4	3083518
569.5	1708601
569.6	2311290
569.7	2286495
569.8	3210766
569.9	2308719
570	2093395
570.1	1834221
570.2	4311366
570.3	9326883
570.4	3143483
570.5	1571692
570.6	2392737
570.7	2571455
570.8	3192871
570.9	2193354
571	2092249
571.1	1668243
571.2	4438803
571.3	8550514
571.4	3005384
571.5	1737101
571.6	2150467
571.7	2225653
571.8	3042729
571.9	2213019
572	2093775
572.1	1581781
572.2	4464480
572.3	8321919
572.4	3319741
572.5	1810398
572.6	2370233
572.7	2711608
572.8	3481946
572.9	2549079
573	1999607
573.1	1932785
573.2	4122409
573.3	8897391
573.4	3275098
573.5	1671713
573.6	2167812
573.7	2517972
573.8	3751827
573.9	2147536
574	1910578
574.1	1852141
574.2	4434889
574.3	9102037
574.4	3406715
574.5	1685968
574.6	2547309
574.7	2278050
574.8	3916344
574.9	2332114
575	2153900
575.1	2137765
575.2	4449074
575.3	9105292
575.4	3321464
575.5	1736343
575.6	2580502
575.7	2420196
575.8	4115424
575.9	2220909
576	2337768
576.1	2182541
576.2	4774393
576.3	9501577
576.4	3339529
576.5	1662551
576.6	2416291
576.7	2687195
576.8	4057494
576.9	2438482
577	2029469
577.1	1913035
577.2	4206273
577.3	9239630
577.4	3099459
577.5	1736572
577.6	2813974
577.7	2395269
577.8	4147927
577.9	2620472
578	2478882
578.1	2152389
578.2	4652696
578.3	9096025
578.4	3509631
578.5	1861284
578.6	2594962
578.7	2551838
578.8	3798886
578.9	2276032
579	2115213
579.1	1848000
579.2	4469671
579.3	8696503
579.4	3115768
579.5	1586273
579.6	2725777
579.7	2573355
579.8	3761232
579.9	2258369
580	2093446
580.1	1695721
580.2	4146586
580.3	8213298
580.4	3635375
580.5	1674028
580.6	2499042
580.7	2414512
580.8	3786374
580.9	2263525
581	2316037
581.1	1644008
581.2	4642212
581.3	8600663
581.4	3937159
581.5	1672947
581.6	2740019
581.7	2645922
581.8	4091474
581.9	2297323
582	2223101
582.1	1737522
582.2	3885575
582.3	8731209
582.4	3380475
582.5	1528820
582.6	2451390
582.7	2407650
582.8	4273280
582.9	2143131
583	2227511
583.1	1631618
583.2	4338218
583.3	8336946
583.4	3332958
583.5	1604754
583.6	2318044
583.7	2360313
583.8	4045537
583.9	2267158
584	2127685
584.1	1873318
584.2	4230063
584.3	9039190
584.4	3692717
584.5	1561869
584.6	2657922
584.7	2238260
584.8	4047472
584.9	2470233
585	2291289
585.1	1747367
585.2	3866239
585.3	9076141
585.4	3838716
585.5	1617011
585.6	2452050
585.7	2290961
585.8	4229228
585.9	2299830
586	2306269
586.1	1660027
586.2	4343568
586.3	8569919
586.4	3802755
586.5	1752334
586.6	3081761
586.7	2409154
586.8	3988369
586.9	2454149
587	2437720
587.1	1853773
587.2	4266131
587.3	9599945
587.4	3955499
587.5	1618924
587.6	2425198
587.7	2357587
587.8	3813553
587.9	2401870
588	2083103
588.1	1786908
588.2	4169668
588.3	9533671
588.4	3984551
588.5	1620740
588.6	2646365
588.7	2444091
588.8	4340635
588.9	2626752
589	2193010
589.1	1764826
589.2	4152974
589.3	9085513
589.4	4205795
589.5	1698556
589.6	2695761
589.7	2316842
589.8	4247787
589.9	2493079
590	2313902
590.1	1654987
590.2	4192990
590.3	9200685
590.4	3405779
590.5	1828864
590.6	2665072
590.7	2553414
590.8	4121334
590.9	2570992
591	2217756
591.1	1825232
591.2	4009316
591.3	9243035
591.4	3479223
591.5	1624794
591.6	2836365
591.7	2454195
591.8	4168559
591.9	2416436
592	2275334
592.1	1735441
592.2	3890851
592.3	9239876
592.4	3131844
592.5	1733393
592.6	2617963
592.7	2385239
592.8	3912520
592.9	2273962
593	2289459
593.1	1727209
593.2	3934784
593.3	9006940
593.4	3347776
593.5	1738215
593.6	2553952
593.7	2293590
593.8	4036249
593.9	2333999
594	2185184
594.1	1624148
594.2	4239265
594.3	8832483
594.4	3354279
594.5	1601835
594.6	2584975
594.7	2551932
594.8	4425123
594.9	2562399
595	2474830
595.1	1797753
595.2	4143090
595.3	8555475
595.4	3591676
595.5	1655690
595.6	2776157
595.7	2334260
595.8	4143282
595.9	2388639
596	2197836
596.1	1863577
596.2	4001923
596.3	8770038
596.4	3670062
596.5	1631036
596.6	2848018
596.7	2296178
596.8	4356397
596.9	2253468
597	2237600
597.1	1632803
597.2	3742371
597.3	9105459
597.4	3458443
597.5	1705626
597.6	2660258
597.7	2474155
597.8	4447290
597.9	2499692
598	2571344
598.1	1774483
598.2	4066380
598.3	8857667
598.4	4017566
598.5	1809310
598.6	2993482
598.7	2312984
598.8	4076585
598.9	2326204
599	2223329
599.1	1962993
599.2	3808279
599.3	8693149
599.4	3954606
599.5	1744912
599.6	2722974
599.7	2338411
599.8	4158184
599.9	2494901
600	2694009
600.1	1927492
600.2	4108662
600.3	9849505
600.4	4379512
600.5	1665117
600.6	2946680
600.7	2351371
600.8	3935776
600.9	2523679
601	2419700
601.1	1919327
601.2	3731497
601.3	9924725
601.4	4101679
601.5	1671000
601.6	2662364
601.7	2304547
601.8	3999434
601.9	2569874
602	2382147
602.1	1847033
602.2	3783750
602.3	9510474
602.4	4551506
602.5	1764586
602.6	2713677
602.7	2433562
602.8	4036556
602.9	2487385
603	2601648
603.1	1716416
603.2	3873171
603.3	10434396
603.4	5056752
603.5	1887607
603.6	3053606
603.7	2365471
603.8	4592983
603.9	2513311
604	2849590
604.1	1744459
604.2	4350870
604.3	9079078
604.4	5939186
604.5	1878850
604.6	2684783
604.7	2322861
604.8	4491400
604.9	2550310
605	2481510
605.1	1974093
605.2	4646149
605.3	8771448
605.4	5186065
605.5	1879898
605.6	2949753
605.7	2342367
605.8	4653926
605.9	2464699
606	2546918
606.1	1914228
606.2	3926304
606.3	9025472
606.4	4241809
606.5	1767416
606.6	2816663
606.7	2451125
606.8	4397759
606.9	2658999
607	2638781
607.1	1955632
607.2	3639071
607.3	9637532
607.4	4361432
607.5	1679031
607.6	2575758
607.7	2487545
607.8	4050998
607.9	2487210
608	2386191
608.1	1864056
608.2	3543154
608.3	9433109
608.4	4289293
608.5	1777221
608.6	2814090
608.7	2373807
608.8	3999215
